route_iata_code,Month,total_flights,departures,arrivals,landed,active,scheduled,total_dep_delay,total_dep_delay_15,total_on_time_15,short_delay,medium_delay,long_delay,total_calc_sft,total_calc_aft,total_flight_distance_km,commercial,private,cargo,morning_dep,afternoon_dep,evening_dep,morning_arr,afternoon_arr,evening_arr,avg_tavg_dep,total_prcp_dep,avg_snow_dep,avg_wdir_dep,avg_wspd_dep,avg_wpgt_dep,avg_pres_dep,total_tsun_dep,avg_tavg_arr,total_prcp_arr,avg_snow_arr,avg_wdir_arr,avg_wspd_arr,avg_wpgt_arr,avg_pres_arr,total_tsun_arr,total_passengers
BRU-EWR,2023-08,61,30,31,30,30,1,2096.0,53,8,8,47,6,29585.0,28504.0,360339.2,61,0,0,61,0,0,0,61,0,18.085245901639347,174.4,0.0,213.44262295081967,11.737704918032787,30.40983606557377,1014.2344262295082,0.0,23.79344262295082,289.4,0.0,199.2622950819672,9.567213114754098,0.0,1013.4885245901639,0.0,20348
BRU-EWR,2023-09,61,31,30,27,31,3,2027.0,51,10,10,48,3,29575.0,28557.0,360339.2,61,0,0,61,0,0,0,57,4,18.626229508196722,161.0,0.0,167.2295081967213,9.922950819672131,26.227868852459018,1016.2344262295082,0.0,20.704918032786885,514.6,0.0,151.80327868852459,10.313114754098361,0.0,1017.7377049180328,0.0,18706
BRU-EWR,2023-10,62,31,31,30,31,1,1485.0,34,20,28,31,3,30190.0,29077.0,366246.39999999997,62,0,0,61,1,0,0,61,1,13.735483870967743,224.0,0.0,197.1290322580645,15.119354838709677,33.980645161290326,1009.6225806451613,0.0,15.325806451612904,185.4,0.0,253.3548387096774,8.248387096774193,0.0,1014.4290322580645,0.0,19522
BRU-EWR,2023-11,61,31,30,30,31,0,1263.0,28,27,33,25,3,30755.0,29456.0,360339.2,61,0,0,61,0,0,0,10,51,7.9606557377049185,262.40000000000003,0.0,215.60655737704917,18.611475409836064,41.28852459016393,1006.3524590163935,0.0,7.437704918032787,170.2,0.0,275.1967213114754,9.411475409836067,0.0,1020.4688524590164,0.0,15487
BRU-EWR,2023-12,60,30,30,29,30,1,1339.0,22,34,38,18,4,30300.0,28990.0,354432.0,60,0,0,58,2,0,0,9,51,7.0,137.4,0.0,223.16666666666666,19.69,41.3,1013.3533333333332,0.0,6.056666666666667,402.8,0.0,240.86666666666667,9.72,0.0,1019.6,0.0,17471
BRU-FAO,2023-01,14,7,7,5,7,2,263.0,4,10,10,2,2,2452.0,2352.0,25652.2,12,2,0,10,4,0,6,6,2,7.4142857142857155,25.8,0.0,161.71428571428572,19.714285714285715,41.81428571428571,1018.2714285714285,0.0,13.62857142857143,8.4,0.0,130.42857142857142,14.12857142857143,28.82857142857143,1024.685714285714,0.0,1497
BRU-FAO,2023-02,19,9,10,8,10,1,374.0,9,10,10,8,1,3325.0,3110.0,34813.7,19,0,0,11,8,0,6,9,4,6.510526315789474,17.0,0.0,257.2631578947368,13.921052631578947,34.77368421052631,1023.2736842105263,0.0,13.031578947368422,2.4000000000000004,0.0,161.8421052631579,16.210526315789473,39.694736842105264,1019.6473684210526,0.0,2893
BRU-FAO,2023-03,38,18,20,15,20,3,811.0,19,17,19,16,3,6700.0,6365.0,69627.4,38,0,0,24,14,0,18,14,6,7.6605263157894745,136.4,0.0,218.3684210526316,16.80263157894737,40.68421052631579,1010.9973684210527,0.0,16.228947368421053,10.0,0.0,228.07894736842104,11.821052631578947,31.455263157894734,1020.6526315789474,0.0,6617
BRU-FAO,2023-04,98,48,50,37,56,5,2134.0,60,36,38,59,1,17560.0,16658.0,179565.4,98,0,0,80,18,0,76,19,3,8.736734693877551,239.0,0.0,161.22448979591837,12.751020408163264,33.734693877551024,1016.8520408163265,0.0,19.155102040816328,18.4,0.0,192.79591836734693,14.416326530612244,34.47551020408163,1016.0602040816326,0.0,16797
BRU-FAO,2023-05,101,49,52,34,61,6,2820.0,71,26,30,64,7,18125.0,17140.0,185062.3,101,0,0,78,23,0,77,18,6,13.39207920792079,178.8,0.0,153.4950495049505,10.374257425742574,29.043564356435645,1020.9465346534654,0.0,20.167326732673267,58.8,0.0,229.24752475247524,16.24950495049505,38.78712871287129,1015.3257425742573,0.0,18580
BRU-FAO,2023-06,100,48,52,39,56,5,2266.0,63,29,37,60,3,17930.0,17003.0,183230.0,100,0,0,78,22,0,78,21,1,19.537,127.7,0.0,135.07,9.674,28.647,1017.3330000000001,0.0,23.802,36.6,0.0,215.87,14.639000000000001,34.01,1013.416,0.0,17061
BRU-FAO,2023-07,141,70,71,53,80,8,3180.0,81,56,60,75,6,25520.0,24446.0,258354.3,141,0,0,112,29,0,105,28,8,18.431914893617023,445.0,0.0,232.75886524822695,14.546808510638296,36.842553191489365,1012.9106382978723,0.0,24.914184397163122,0.0,0.0,265.6666666666667,14.895744680851065,34.59432624113475,1015.3148936170212,0.0,23125
BRU-FAO,2023-08,137,67,70,53,80,4,2648.0,79,57,58,77,2,24790.0,23411.0,251025.1,137,0,0,105,32,0,99,31,7,17.961313868613136,413.4,0.0,207.6058394160584,11.892700729927007,30.713868613138686,1014.3204379562044,0.0,26.362043795620437,0.2,0.0,226.82481751824818,13.653284671532846,33.05474452554745,1014.9182481751824,0.0,21273
BRU-FAO,2023-09,120,60,60,54,62,4,2358.0,62,54,58,61,1,21594.0,20379.0,219876.0,118,2,0,96,24,0,94,24,2,18.633333333333333,379.0,0.0,170.65,9.775,26.293333333333333,1016.1316666666667,0.0,21.96833333333333,69.8,0.0,198.96666666666667,12.825,32.55166666666666,1015.1566666666666,0.0,19334
BRU-FAO,2023-10,119,59,60,55,61,3,2860.0,79,30,40,75,4,21380.0,20295.0,218043.69999999998,119,0,0,91,28,0,89,26,4,13.778991596638656,372.8,0.0,199.54621848739495,14.805042016806722,33.758823529411764,1010.7201680672268,0.0,21.247899159663866,588.0,0.0,153.109243697479,14.959663865546219,36.11764705882353,1015.0521008403362,0.0,19573
BRU-FAO,2023-11,52,26,26,24,26,2,931.0,28,22,24,27,1,9210.0,8685.0,95279.59999999999,52,0,0,16,36,0,14,16,22,8.815384615384614,212.2,0.0,220.80769230769232,21.515384615384615,46.29230769230769,1000.4115384615385,0.0,16.55,7.800000000000001,0.0,252.26923076923077,12.984615384615385,32.43076923076923,1019.3499999999999,0.0,7393
BRU-FAO,2023-12,30,15,15,15,15,0,616.0,20,10,10,20,0,5340.0,4957.0,54969.0,30,0,0,14,16,0,14,4,12,8.713333333333333,73.0,0.0,233.06666666666666,25.766666666666666,50.0,1012.3066666666667,0.0,12.873333333333333,0.2,0.0,104.33333333333333,10.393333333333334,23.59333333333333,1025.1933333333334,0.0,3968
BRU-FCO,2023-01,261,129,132,127,131,3,4717.0,115,141,146,109,6,32190.0,29396.0,306048.6,261,0,0,87,153,21,38,131,92,5.616475095785441,769.3,0.0,191.40996168582376,19.610344827586207,42.57931034482758,1016.0578544061302,0.0,9.168582375478927,678.6,0.0,96.0,12.931034482758621,27.602681992337164,1015.9865900383141,0.0,34420
BRU-FCO,2023-02,287,142,145,143,142,2,5626.0,135,146,152,125,10,35415.0,32068.0,336536.19999999995,287,0,0,98,167,22,48,129,110,5.645296167247387,118.3,0.0,196.35191637630663,12.926480836236934,30.815679442508713,1028.0268292682927,0.0,8.263066202090592,381.4,0.0,62.153310104529616,9.79581881533101,24.26376306620209,1024.216724738676,0.0,42161
BRU-FCO,2023-03,332,164,168,156,165,11,8360.0,196,120,136,172,24,40933.0,36963.0,389303.19999999995,327,5,0,118,187,27,68,139,125,7.597289156626506,1172.2,0.0,199.4277108433735,17.263253012048192,40.18313253012048,1010.5012048192772,0.0,12.109337349397592,653.0,0.0,179.36144578313252,12.833132530120483,30.81777108433735,1014.3487951807228,0.0,49252
BRU-FCO,2023-04,347,170,177,166,171,10,8434.0,204,131,143,183,21,42865.0,38945.0,406892.19999999995,347,0,0,122,204,21,101,107,139,8.684726224783862,857.4,0.0,164.5907780979827,12.613832853025936,34.15965417867435,1016.3590778097982,0.0,13.26541786743516,677.4,0.0,163.14121037463977,12.729682997118156,29.64755043227666,1012.264265129683,0.0,54329
BRU-FCO,2023-05,372,183,189,172,184,16,9624.0,231,128,141,207,24,45927.0,42502.0,436207.19999999995,369,3,0,139,207,26,122,100,150,13.168817204301076,746.0,0.0,167.0,10.584677419354838,29.352150537634408,1021.1395161290324,0.0,17.977150537634408,949.1,0.0,218.0483870967742,9.926075268817204,25.698118279569893,1012.3948924731184,0.0,59091
BRU-FCO,2023-06,354,172,182,168,172,12,10514.0,276,73,78,256,20,43762.0,39758.0,415100.39999999997,354,0,0,139,198,17,117,106,131,19.362994350282484,459.1,0.0,136.9463276836158,9.601694915254237,28.585028248587573,1017.5364406779662,0.0,22.661581920903956,535.3,0.0,221.57627118644066,10.864971751412428,27.826271186440678,1013.7963276836159,0.0,54581
BRU-FCO,2023-07,363,179,184,154,182,27,14121.0,306,51,57,235,71,44855.0,40838.0,425653.8,363,0,0,131,211,21,100,116,147,18.31900826446281,1169.5,0.0,235.50413223140495,14.374104683195593,36.45399449035813,1013.1644628099174,0.0,26.803856749311294,48.0,0.0,217.80165289256198,12.367217630853995,30.426446280991733,1014.0473829201102,0.0,54865
BRU-FCO,2023-08,337,168,169,157,168,12,9604.0,226,103,111,204,22,41610.0,37695.0,395166.19999999995,337,0,0,135,181,21,109,91,137,17.983679525222552,908.2,0.0,215.85163204747775,11.71513353115727,30.40712166172107,1014.0810089020771,0.0,24.951038575667656,470.40000000000003,0.0,227.97626112759644,12.064688427299703,29.29347181008902,1012.6605341246291,0.0,50652
BRU-FCO,2023-09,349,172,177,171,173,5,8711.0,213,130,136,195,18,43113.0,39209.0,409237.39999999997,347,2,0,138,186,25,123,96,130,18.544985673352436,986.1,0.0,172.77363896848138,9.98595988538682,26.48595988538682,1016.0859598853868,0.0,23.121776504297994,636.0,0.0,193.8939828080229,11.159598853868196,13.148710601719197,1016.0166189111748,0.0,54373
BRU-FCO,2023-10,369,184,185,175,184,10,9258.0,213,140,156,182,31,45635.0,41374.0,432689.39999999997,369,0,0,139,208,22,119,107,143,13.742276422764226,1397.9,0.0,194.9512195121951,14.883739837398375,33.4390243902439,1009.3831978319784,0.0,20.583739837398372,826.1999999999999,0.0,156.40650406504065,13.878861788617886,0.0,1015.3116531165311,0.0,56774
BRU-FCO,2023-11,333,165,168,160,167,6,7824.0,185,134,148,174,11,41855.0,37206.0,390475.8,333,0,0,124,162,47,53,148,132,8.095195195195195,1440.0,0.0,211.68768768768768,19.34084084084084,42.62792792792793,1005.1186186186186,0.0,14.784384384384383,1318.4,0.0,144.52852852852854,14.812612612612615,0.0,1010.8624624624625,0.0,48776
BRU-FCO,2023-12,341,166,175,168,166,7,8137.0,187,140,154,162,25,42870.0,38169.0,399856.6,341,0,0,135,160,46,60,159,122,7.103812316715543,753.1,0.0,222.94428152492668,19.986217008797656,41.9,1013.5818181818182,0.0,10.962756598240468,236.6,0.0,90.73607038123167,11.631964809384165,0.0,1017.7214076246335,0.0,48462
BRU-FRA,2023-01,344,170,174,163,174,7,6843.0,172,145,172,164,8,21526.0,16862.0,104335.2,344,0,0,164,116,64,158,83,103,5.28546511627907,975.3,0.0,190.1889534883721,19.273837209302325,41.99156976744186,1015.8811046511627,0.0,4.863372093023256,726.4,2.441860465116279,169.78488372093022,16.975290697674417,42.24622093023256,1018.435465116279,23040.0,29368
BRU-FRA,2023-02,354,178,176,168,178,7,6572.0,153,181,201,143,10,22006.0,16962.0,107368.2,354,0,0,163,135,56,159,111,84,5.498305084745763,169.1,0.0,197.6864406779661,12.631073446327683,30.61045197740113,1028.2745762711866,0.0,4.794915254237289,121.10000000000001,0.0,156.39830508474577,13.355084745762712,35.6587570621469,1028.883615819209,76344.0,30361
BRU-FRA,2023-03,429,215,214,196,217,16,10252.0,230,188,199,197,33,26646.0,21297.0,130115.70000000001,429,0,0,195,169,65,182,143,104,7.670862470862471,1621.9,0.0,197.03729603729604,17.24335664335664,40.004662004662,1009.7715617715618,0.0,7.804895104895105,1443.2,0.0,201.47785547785548,16.0983682983683,47.18741258741259,1012.4055944055945,90672.0,37624
BRU-FRA,2023-04,480,240,240,231,244,5,9321.0,256,205,224,251,5,29695.0,22454.0,145584.0,480,0,0,262,173,45,218,171,91,8.630625,1163.1000000000001,0.0,159.75833333333333,12.586875,34.026041666666664,1016.5904166666667,0.0,9.545208333333333,694.0,0.0,130.75833333333333,12.878125,41.14479166666667,1017.4804166666667,154404.0,45911
BRU-FRA,2023-05,475,237,238,223,239,13,12793.0,342,123,133,321,21,29327.0,23327.0,144067.5,475,0,0,267,163,45,217,167,91,13.229052631578949,920.2,0.0,167.63368421052633,10.550315789473684,29.26126315789474,1021.0854736842105,0.0,15.765473684210527,824.4,0.0,98.3178947368421,13.11621052631579,38.65178947368421,1019.8991578947368,246042.0,48829
BRU-FRA,2023-06,452,226,226,215,226,11,11348.0,337,97,115,321,16,27965.0,21450.0,137091.6,452,0,0,256,141,55,224,137,91,19.41061946902655,348.5,0.0,133.33407079646017,9.599115044247789,28.615265486725665,1017.462168141593,0.0,21.619247787610618,516.1,0.0,118.69026548672566,11.46637168141593,39.854203539823004,1017.1013274336283,302922.0,46881
BRU-FRA,2023-07,491,246,245,232,247,12,12712.0,335,140,156,307,28,30370.0,24369.0,148920.30000000002,491,0,0,281,168,42,229,158,104,18.336863543788187,1618.3,0.0,235.35030549898167,14.378207739307536,36.6081466395112,1013.1004073319756,0.0,20.736863543788186,1824.8,0.0,198.61914460285132,14.426680244399185,46.946843177189415,1014.4437881873728,219036.0,58336
BRU-FRA,2023-08,489,243,246,227,249,13,12504.0,308,167,181,281,27,30166.0,23604.0,148313.7,485,2,2,264,173,52,222,168,99,18.04478527607362,1310.6,0.0,217.66257668711657,11.597955010224949,30.18834355828221,1014.1844580777097,0.0,19.653783231083846,2080.9,0.0,177.03476482617586,11.831083844580776,38.952760736196325,1015.0126789366053,176826.0,51749
BRU-FRA,2023-09,472,235,237,228,235,8,10476.0,269,193,203,256,13,29145.0,21467.0,143157.6,472,0,0,271,155,46,234,158,80,18.563347457627117,1261.8,0.0,173.69915254237287,10.138135593220339,26.63389830508475,1016.2025423728813,0.0,18.777330508474577,324.40000000000003,0.0,124.10381355932203,9.64427966101695,33.34449152542373,1018.5652542372881,248640.0,51215
BRU-FRA,2023-10,487,242,245,239,242,6,11256.0,296,169,191,277,19,30110.0,23162.0,147707.1,487,0,0,271,173,43,230,172,85,13.63182751540041,1827.8,0.0,194.30390143737165,14.791375770020533,33.32813141683778,1009.5733059548255,0.0,12.716837782340864,1306.7,0.0,178.04312114989733,11.531211498973306,37.324229979466125,1012.8572895277207,107742.0,49694
BRU-FRA,2023-11,404,202,202,197,203,3,8187.0,220,176,184,208,12,25154.0,19496.0,122533.20000000001,402,2,0,180,155,69,178,129,97,8.048514851485148,1839.2,0.0,216.1460396039604,18.827227722772278,41.663366336633665,1006.4198019801979,0.0,7.441584158415842,1209.6,0.7673267326732673,197.54455445544554,17.1220297029703,40.63886138613861,1009.4690594059406,26112.0,40364
BRU-FRA,2023-12,370,186,184,177,186,7,8649.0,207,147,163,183,24,23100.0,17894.0,112221.0,370,0,0,159,141,70,146,117,107,7.05,825.9,0.0,224.74324324324326,19.402972972972975,40.785135135135135,1013.564054054054,0.0,5.315135135135135,768.8,0.0,208.5837837837838,16.43972972972973,41.26135135135135,1016.6654054054054,18972.0,38004
BRU-GOT,2023-01,108,56,52,51,57,0,1325.0,37,71,71,37,0,10580.0,9803.0,97740.0,108,0,0,6,50,52,6,50,52,5.212962962962963,315.2,0.0,192.09259259259258,19.192592592592593,42.01481481481482,1015.7592592592592,0.0,2.3000000000000003,609.0,0.0,167.2037037037037,13.707407407407409,34.84444444444444,1008.0222222222221,0.0,9723
BRU-GOT,2023-02,101,55,46,46,55,0,1179.0,16,80,85,15,1,9939.0,9336.0,91405.0,97,4,0,11,44,46,11,44,46,5.166336633663366,38.4,0.0,176.83168316831683,12.207920792079207,29.858415841584158,1028.150495049505,0.0,2.507920792079208,312.4,0.0,190.24752475247524,13.972277227722772,36.443564356435644,1019.3524752475248,0.0,9792
BRU-GOT,2023-03,134,67,67,61,67,6,2905.0,69,63,65,59,10,13379.0,12262.0,121270.0,132,0,2,35,46,53,36,45,53,7.623880597014925,527.2,0.0,199.07462686567163,17.292537313432835,40.355223880597016,1009.3313432835821,0.0,1.0686567164179104,572.6,0.0,189.044776119403,13.432835820895523,34.220895522388055,1004.1522388059701,0.0,12801
BRU-GOT,2023-04,104,51,53,49,51,4,2159.0,50,50,54,44,6,10378.0,9494.0,94120.0,102,2,0,4,49,51,4,49,51,8.584615384615384,247.1,0.0,151.41346153846155,13.15673076923077,34.53269230769231,1017.0009615384616,0.0,6.148076923076923,56.4,0.0,109.53846153846153,11.898076923076925,31.161538461538463,1019.1596153846154,0.0,10892
BRU-GOT,2023-05,114,55,59,55,56,2,2315.0,61,49,53,59,2,11372.0,10400.0,103170.0,112,2,0,10,52,52,10,52,52,13.100877192982455,249.5,0.0,177.26315789473685,10.646491228070175,29.38859649122807,1020.817543859649,0.0,11.726315789473684,84.80000000000001,0.0,189.83333333333334,11.248245614035087,30.37017543859649,1020.988596491228,0.0,11978
BRU-GOT,2023-06,106,49,57,50,50,6,3220.0,82,22,24,74,8,10540.0,9695.0,95930.0,106,0,0,12,47,47,12,47,47,19.41509433962264,109.6,0.0,136.9811320754717,9.65377358490566,28.827358490566034,1017.3622641509434,0.0,17.016981132075472,38.4,0.0,172.5,10.437735849056605,27.67452830188679,1017.388679245283,0.0,13815
BRU-GOT,2023-07,94,44,50,44,45,5,3272.0,76,14,18,67,9,9400.0,8419.0,85070.0,94,0,0,0,45,49,0,44,50,18.112765957446808,336.9,0.0,238.7340425531915,14.736170212765957,36.79893617021276,1013.5436170212766,0.0,14.980851063829787,397.4,0.0,209.0212765957447,15.543617021276594,34.62553191489362,1006.3872340425531,0.0,12429
BRU-GOT,2023-08,49,24,25,24,24,1,1428.0,33,12,16,29,4,4900.0,4373.0,44345.0,49,0,0,0,49,0,0,49,0,17.944897959183674,113.6,0.0,214.48979591836735,11.818367346938777,30.34285714285714,1014.265306122449,0.0,15.126530612244899,247.4,0.0,170.91836734693877,11.56326530612245,29.018367346938778,1008.4551020408164,0.0,5630
BRU-GOT,2023-09,117,56,61,60,56,1,2315.0,60,51,57,56,4,11600.0,10333.0,105885.0,117,0,0,20,48,49,20,48,49,18.653846153846153,300.09999999999997,0.0,177.7094017094017,10.2008547008547,26.934188034188036,1016.242735042735,0.0,16.734188034188033,188.4,0.0,189.94871794871796,9.224786324786324,26.780341880341883,1015.5025641025642,0.0,11922
BRU-GOT,2023-10,115,56,59,58,56,1,2087.0,43,68,72,40,3,11450.0,10227.0,104075.0,115,0,0,14,51,50,14,51,50,13.851304347826087,392.8,0.0,195.27826086956523,14.542608695652175,32.90608695652174,1011.4408695652173,0.0,9.249565217391305,461.2,0.0,180.87826086956522,10.99304347826087,33.76347826086957,1008.1478260869566,0.0,11665
BRU-GOT,2023-11,112,55,57,57,55,0,1893.0,40,66,72,39,1,11456.0,10232.0,101360.0,110,2,0,12,50,50,12,50,50,7.814285714285715,473.2,0.0,214.36607142857142,18.607142857142858,41.75178571428571,1006.5830357142858,0.0,2.4589285714285714,236.4,0.0,124.1875,8.11517857142857,25.664285714285715,1003.6223214285714,0.0,10841
BRU-GOT,2023-12,97,48,49,46,48,3,2005.0,51,44,46,47,4,9924.0,8954.0,87785.0,95,0,2,4,47,46,4,45,48,6.662886597938144,196.4,0.0,219.35051546391753,18.6020618556701,39.69381443298969,1013.8134020618556,0.0,0.7896907216494845,328.5,0.0,147.43298969072166,9.97938144329897,27.24742268041237,1006.9443298969072,0.0,9771
BRU-GVA,2023-01,349,174,175,167,177,5,6546.0,156,172,193,147,9,26591.0,23466.0,185702.9,347,2,0,154,101,94,154,93,102,5.658166189111748,986.8,0.0,194.69914040114614,19.597994269340973,42.60200573065903,1016.6252148997135,0.0,4.233237822349571,750.3000000000001,0.25787965616045844,157.61031518624642,10.555873925501432,35.693409742120345,1021.5636103151862,0.0,40455
BRU-GVA,2023-02,345,174,171,167,175,3,5933.0,151,179,194,141,10,26340.0,23291.0,183574.5,345,0,0,154,95,96,154,91,100,5.592173913043478,134.8,0.0,195.0144927536232,13.02463768115942,31.004057971014493,1028.2014492753624,0.0,3.8539130434782605,6.6000000000000005,0.0,196.90434782608696,8.624057971014492,31.236521739130435,1028.4889855072463,0.0,41531
BRU-GVA,2023-03,384,192,192,180,193,11,8284.0,189,175,195,170,19,29398.0,26117.0,204326.40000000002,382,2,0,175,120,89,175,97,112,7.593229166666667,1437.0,0.0,200.3671875,17.29296875,40.21067708333333,1010.0281249999999,0.0,8.453906250000001,1078.8999999999999,0.0,200.96875,11.532552083333334,39.266666666666666,1015.2302083333334,0.0,46355
BRU-GVA,2023-04,361,181,180,174,182,5,8128.0,213,120,148,202,11,27760.0,24464.0,192088.1,356,5,0,177,126,58,167,94,100,8.613296398891967,890.8000000000001,0.0,158.76731301939057,12.686149584487534,33.98282548476454,1016.4836565096953,0.0,9.861495844875346,632.7,0.0,158.7590027700831,10.727700831024931,35.37950138504155,1016.1540166204985,0.0,43469
BRU-GVA,2023-05,361,180,181,165,183,13,8567.0,184,167,177,161,23,27879.0,25122.0,192088.1,357,4,0,175,134,52,169,97,95,13.21578947368421,711.9,0.0,161.68698060941827,10.501662049861496,29.149030470914127,1021.1085872576177,0.0,15.515512465373963,221.2,0.0,113.97506925207756,9.908864265927978,36.201108033241,1016.406648199446,0.0,43132
BRU-GVA,2023-06,347,173,174,152,173,21,10054.0,230,106,117,186,44,27545.0,24776.0,184638.7,341,6,0,161,128,58,158,99,90,19.36772334293948,378.6,0.0,128.37175792507205,9.544380403458213,28.5,1017.5458213256485,0.0,21.15244956772334,803.6,0.0,160.72910662824208,7.476368876080692,32.85475504322767,1014.4743515850143,0.0,39607
BRU-GVA,2023-07,261,130,131,126,130,5,6709.0,178,76,83,162,16,20187.0,17519.0,138878.1,260,1,0,134,109,18,134,87,40,18.393103448275863,876.6,0.0,234.3065134099617,14.707279693486589,37.107662835249045,1013.0042145593869,0.0,22.844827586206897,255.7,0.0,223.38697318007664,9.360536398467433,36.41455938697318,1014.9164750957855,0.0,38218
BRU-GVA,2023-08,275,136,139,132,138,5,6469.0,160,104,115,141,19,21288.0,18544.0,146327.5,273,2,0,131,131,13,131,92,52,18.02690909090909,789.9,0.0,211.55636363636364,11.705454545454545,30.529818181818186,1014.0818181818182,0.0,22.302545454545452,560.3,0.0,159.3709090909091,8.602181818181817,35.11563636363636,1014.908,0.0,34961
BRU-GVA,2023-09,347,173,174,165,173,9,7533.0,173,156,174,154,19,26759.0,23580.0,184638.7,343,4,0,170,124,53,170,85,92,18.573198847262248,951.5,0.0,174.7435158501441,10.234870317002882,26.94726224783862,1015.9135446685879,0.0,19.180691642651297,1247.4,0.0,208.87031700288185,6.245244956772334,27.163688760806913,1017.428818443804,0.0,39303
BRU-GVA,2023-10,369,184,185,181,184,4,7910.0,197,154,172,180,17,28309.0,24911.0,196344.9,361,8,0,178,124,67,175,91,103,13.674254742547426,1421.4,0.0,195.7750677506775,14.685907859078592,33.03306233062331,1009.4745257452574,0.0,14.036043360433604,2576.5,0.0,216.31978319783198,8.633062330623305,34.769647696476966,1014.0490514905149,0.0,41914
BRU-GVA,2023-11,369,183,186,183,183,3,6391.0,147,208,222,143,4,27665.0,23978.0,196344.9,367,2,0,169,83,117,169,79,121,7.947967479674797,1576.7,0.0,213.26829268292684,18.816802168021677,41.826829268292684,1006.109485094851,0.0,7.165853658536585,2292.2999999999997,0.0,235.56639566395663,11.218428184281844,38.929539295392956,1013.6271002710027,0.0,39551
