name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Brussels,Belgium",2023-03-10,10.2,0.8,6.7,10.2,-3.9,3.6,5.5,92.1,8.326,100,29.17,"rain,snow",0,0,75.6,37.6,242.7,993,90.8,16.9,31.7,2.6,1,10,2023-03-10T07:08:17,2023-03-10T18:38:30,0.6,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"06459099999,06439099999,D0152,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-03-11,6.7,-2,2.4,6.5,-3.5,1.3,-1.9,75.8,0.087,100,8.33,rain,0,0,46.8,11.4,221.6,1011.2,62.3,34.8,157.7,13.6,5,10,2023-03-11T07:06:05,2023-03-11T18:40:11,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06459099999,06439099999,D0152,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-03-12,12,3,8.2,12,-0.8,6.7,5,80.9,0.57,100,8.33,"rain,snow",0,0,50.4,25.1,211.3,1009.5,96.8,21.3,66,5.7,3,10,2023-03-12T07:03:53,2023-03-12T18:41:51,0.67,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-03-13,16.5,10.4,13.5,16.5,10.4,13.5,9.3,76.8,0.796,100,12.5,rain,0,0,86,43,211.6,997.6,78.2,32.5,121.3,10.6,5,10,2023-03-13T07:01:41,2023-03-13T18:43:32,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-03-14,11.3,2.3,6.5,11.3,-1.1,3.8,4.4,86.7,10.498,100,25,rain,0,0,64.4,29.9,248.3,1000.2,89.7,23.2,36.2,2.9,1,10,2023-03-14T06:59:28,2023-03-14T18:45:12,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06459099999,06439099999,D0152,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-03-15,8.6,1.9,5.1,7.8,-1.1,3.2,0.7,75.7,3.941,100,8.33,rain,0,0,42.7,19.4,220.2,1017.5,77.6,28.2,141.1,12.1,6,10,2023-03-15T06:57:15,2023-03-15T18:46:52,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-03-16,14.1,5.4,9.4,14.1,1.7,7.8,1.3,59,1.213,100,12.5,rain,0,0,50.3,30.3,165.1,1013.1,81,33.3,150.5,13.1,6,10,2023-03-16T06:55:02,2023-03-16T18:48:31,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-03-17,17.9,8.9,12.9,17.9,7,12.4,4.8,58.2,0.084,100,4.17,rain,0,0,42.6,24.6,176.2,1007.3,90,33.3,100.3,8.6,4,10,2023-03-17T06:52:48,2023-03-17T18:50:11,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-03-18,15.6,8.7,11.6,15.6,7.1,11.4,8.8,83.9,2.492,100,20.83,rain,0,0,46.9,21,177.2,1010.1,77,33.4,113.6,9.9,7,10,2023-03-18T06:50:34,2023-03-18T18:51:50,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-03-19,12.4,5.2,9.6,12.4,4.9,8.9,7.8,88.5,2.002,100,8.33,rain,0,0,28.8,18.5,243.3,1015.1,73.7,26.5,107.8,9.3,4,10,2023-03-19T06:48:20,2023-03-19T18:53:29,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-03-20,10.7,4,7.8,10.7,1.9,6.2,5.2,84.3,0.001,100,4.17,rain,0,0,39.5,22.2,215.8,1020.1,88.8,22.1,70.6,6,4,10,2023-03-20T06:46:06,2023-03-20T18:55:08,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-03-21,13.4,9.3,11.2,13.4,7.4,10.8,7.7,79.4,0.57,100,8.33,rain,0,0,50.3,26.4,205.4,1014.1,96.5,33.5,75.3,6.7,4,10,2023-03-21T06:43:52,2023-03-21T18:56:47,0,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"06459099999,06439099999,D0152,06450099999,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-03-22,12.4,9.7,10.9,12.4,6.7,10.5,8.3,83.9,0.114,100,12.5,rain,0,0,57.3,27.1,198.8,1007.8,94.1,24.9,62.6,5.3,2,10,2023-03-22T06:41:38,2023-03-22T18:58:26,0.02,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-03-23,14.7,9.7,12.7,14.7,7.6,12.6,8.9,78.1,1.194,100,16.67,rain,0,0,61,32.7,205.9,1003.8,92,24.4,114.5,10,6,10,2023-03-23T06:39:24,2023-03-23T19:00:04,0.06,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-03-24,13.7,8.7,11.1,13.7,5.5,10.1,7.7,80.2,2.699,100,20.83,rain,0,0,67.5,32.3,217.3,1002.8,79.9,31.5,145.8,12.8,5,10,2023-03-24T06:37:10,2023-03-24T19:01:43,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,06439099999,D0152,06450099999,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-03-25,11.9,7.4,9.5,11.9,3.6,7.3,5.9,78.9,2.285,100,8.33,rain,0,0,71.8,30.2,233.9,1006.5,85.9,24.6,104.7,9,6,10,2023-03-25T06:34:55,2023-03-25T19:03:21,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-03-26,8.5,5.8,7.3,6.4,2,4.8,5.7,90.1,11.086,100,29.17,rain,0,0,50.3,21.5,42.2,1005,97.8,18.4,36.6,3.1,2,10,2023-03-26T07:32:41,2023-03-26T20:05:00,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-03-27,6.8,1.8,4.6,3.5,0.1,1.9,0.6,76.1,2.619,100,12.5,rain,0,0,53.8,23.3,318.8,1022.3,70,31.7,172.1,14.9,7,10,2023-03-27T07:30:27,2023-03-27T20:06:38,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-03-28,9.5,-1.7,3.7,7.5,-4.6,1.1,0.1,79.4,13.039,100,12.5,"rain,snow",0,0,36,20.2,175.4,1025.1,66,33.3,112.3,9.7,5,10,2023-03-28T07:28:13,2023-03-28T20:08:16,0.22,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-03-29,16.3,6.5,11.5,16.3,3.3,10.6,6.7,72.2,40.939,100,16.67,rain,0,0,42.3,23.5,193.9,1014.1,95,33.4,90.8,7.8,3,10,2023-03-29T07:25:59,2023-03-29T20:09:54,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-03-30,16.5,10.7,13.5,16.5,10.7,13.5,8.9,74.4,44.147,100,20.83,rain,0,0,60.9,31.2,225.2,1008.1,78.8,27.2,123.5,10.7,5,10,2023-03-30T07:23:45,2023-03-30T20:11:32,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-03-31,11.6,9.3,10.6,11.6,5.7,9.8,8.7,88.2,91.646,100,33.33,rain,0,0,86.1,38.3,210,996.9,96.5,16.5,76.2,6.4,3,10,2023-03-31T07:21:32,2023-03-31T20:13:10,0.31,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-01,9.4,7.9,8.8,6.7,5.5,6,8.3,97,10.606,100,25,rain,0,0,61.2,27.3,262.3,1000.2,99.5,7.5,47.2,4.1,2,10,2023-04-01T07:19:19,2023-04-01T20:14:47,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-02,8.4,3.4,5.8,6.2,0.8,2.8,4.4,91.1,5.888,100,20.83,rain,0,0,36.1,21.5,18.8,1019.6,93.6,15.4,45.3,3.8,2,10,2023-04-02T07:17:06,2023-04-02T20:16:25,0.38,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06459099999,06439099999,D0152,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-03,9.9,0.6,5.2,7.8,-2.3,2.5,-1.5,65.6,0.962,100,4.17,rain,0,0,43,21,61.7,1029.5,0.8,28.6,242.3,21.1,8,10,2023-04-03T07:14:53,2023-04-03T20:18:03,0.41,Rain,Clear conditions throughout the day with early morning rain.,rain,"06459099999,06439099999,D0152,06450099999,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-04,10,-0.8,4.8,10,-3.5,2.6,-3.3,58.1,5.598,100,8.33,rain,0,0,28.8,14.5,67.9,1028,27.5,33.2,239.1,20.7,8,10,2023-04-04T07:12:41,2023-04-04T20:19:41,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,06439099999,D0152,06450099999,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-05,12.3,-0.8,6,12.3,-2.5,5.6,-2.3,58.7,0,0,0,,0,0,17.9,9.4,14.6,1022.7,24.4,26.9,225.5,19.4,8,10,2023-04-05T07:10:29,2023-04-05T20:21:18,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06459099999,06439099999,D0152,06450099999,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-06,10.3,5.6,7.5,10.3,3.2,5.4,4,79.8,2.925,100,33.33,rain,0,0,39.6,22.3,191.2,1016.3,97.5,16.5,48.6,4.2,2,10,2023-04-06T07:08:17,2023-04-06T20:22:56,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06459099999,06439099999,D0152,06450099999,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-07,10.2,7.1,8.4,10.2,5.8,6.9,6.4,87.9,6.23,100,20.83,rain,0,0,35.6,17.2,309.5,1018.7,96.1,20.7,109.8,9.5,4,10,2023-04-07T07:06:06,2023-04-07T20:24:34,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06459099999,06439099999,D0152,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-08,12.8,7.1,9.1,12.8,5.9,8.5,6,81.6,0,0,0,rain,0,0,21.6,9.4,338.1,1024.8,82.6,16.9,121.1,10.4,5,10,2023-04-08T07:03:55,2023-04-08T20:26:11,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06459099999,06439099999,D0152,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-09,16.7,4.3,10.1,16.7,2,9.4,4.9,73.5,0,0,0,,0,0,21.5,13.6,124.3,1023.7,33.9,18.6,224.6,19.3,8,10,2023-04-09T07:01:45,2023-04-09T20:27:49,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06459099999,06439099999,D0152,E9665,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-10,16,8.8,11.3,16,6,10.4,5.8,69.8,3.194,100,20.83,rain,0,0,53.9,28.6,179.6,1016,94.9,24.8,81,7,4,10,2023-04-10T06:59:35,2023-04-10T20:29:27,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06459099999,06439099999,D0152,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-11,13.3,7.1,9.9,13.3,4.8,8.4,5,73.1,0.086,100,12.5,rain,0,0,43.1,22.3,230.1,1013.3,70.1,22.6,159,13.9,6,10,2023-04-11T06:57:26,2023-04-11T20:31:04,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,06439099999,D0152,06450099999,F4778,06447099999,C1923,06458099999,06451099999"
"Brussels,Belgium",2023-04-12,11.6,7.3,8.7,11.6,3.9,6.3,5.4,81.1,7.405,100,25,rain,0,0,63.7,28,202,1000.3,82.9,21.7,107.8,9.6,4,10,2023-04-12T06:55:17,2023-04-12T20:32:42,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-13,13.2,5.7,8.6,13.2,1.7,6.3,3.2,71.4,5.263,100,20.83,rain,0,0,68.3,35.9,223.1,1002.6,59.4,22.8,212.9,18.2,9,10,2023-04-13T06:53:09,2023-04-13T20:34:19,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-14,13.1,2.7,8.6,13.1,0,7.5,3.2,70.4,0.394,100,8.33,rain,0,0,39.4,20.7,161.9,1008.1,55,41.7,194.2,16.6,9,10,2023-04-14T06:51:01,2023-04-14T20:35:57,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,06439099999,D0152,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-15,15.1,7.3,10.5,15.1,4.9,10,4.8,70.7,1.625,100,12.5,rain,0,0,46.8,22.2,359.4,1013.1,59.7,40.6,239.7,20.7,8,10,2023-04-15T06:48:55,2023-04-15T20:37:34,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06459099999,06439099999,D0152,06450099999,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-16,9.6,6.7,7.9,8.7,4,5.9,6.2,89.2,0.381,100,16.67,rain,0,0,39.4,17.3,332.3,1025.1,98.3,21.6,27.5,2.3,1,10,2023-04-16T06:46:49,2023-04-16T20:39:12,0.87,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-17,13.6,7.8,9.9,13.6,5.8,8.9,6.5,80.3,0.001,100,4.17,rain,0,0,29,14.3,19.7,1026.4,81.9,13.2,96.6,8.2,4,10,2023-04-17T06:44:43,2023-04-17T20:40:49,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06459099999,06439099999,D0152,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-18,14,5.7,9.9,14,2.7,8.7,5.4,74.7,0,0,0,rain,0,0,39.6,21.8,50.9,1025,20.2,19.7,224.4,19.2,8,10,2023-04-18T06:42:39,2023-04-18T20:42:27,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-19,15.8,7.8,11.5,15.8,5.7,10.6,3.7,62.6,0.001,100,4.17,rain,0,0,43.2,25.1,57.8,1023.7,26.2,19.3,244.5,21.1,8,10,2023-04-19T06:40:35,2023-04-19T20:44:04,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-20,9.4,5.1,7.5,7.7,1.8,5,0.8,63.4,0.685,100,12.5,rain,0,0,43.2,21.4,44.3,1018.3,59.1,20.5,101.1,8.7,4,10,2023-04-20T06:38:33,2023-04-20T20:45:41,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,06439099999,D0152,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-21,16.4,5.6,9.8,16.4,3.3,8.7,4.8,74.3,2.725,100,20.83,rain,0,0,39.8,17.5,82.6,1011.6,49.6,20,226.9,19.6,8,10,2023-04-21T06:36:31,2023-04-21T20:47:19,0.04,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"06459099999,06439099999,D0152,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-22,12.2,5.5,8.7,12.2,4.6,8.2,8.1,96.1,3.175,100,12.5,rain,0,0,35.7,11.7,187.6,1007.6,89.4,10.6,60.2,5.3,4,10,2023-04-22T06:34:30,2023-04-22T20:48:56,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-23,14.4,8.6,10.9,14.4,6,9.7,8.7,86.6,3.272,100,16.67,rain,0,0,64.7,29,183.2,1004.5,71.3,22.7,127.3,10.9,5,10,2023-04-23T06:32:30,2023-04-23T20:50:33,0.1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"06459099999,06439099999,D0152,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-24,11.8,7.6,9.1,11.8,4.1,7.3,5.7,80.2,3.543,100,25,rain,0,0,64.7,25,261.9,1007.4,92.6,22.3,125.2,10.8,6,10,2023-04-24T06:30:31,2023-04-24T20:52:10,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-25,9.9,5.5,7.6,7.6,2.8,5.5,2.2,69.7,0.126,100,8.33,rain,0,0,36,20.7,336.6,1015.6,69.3,33.6,178.2,15.4,8,10,2023-04-25T06:28:33,2023-04-25T20:53:47,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06459099999,06439099999,D0152,06450099999,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-26,11.6,0.3,6.4,11.6,-1.9,5.9,0.2,67.9,0.245,100,4.17,rain,0,0,28.7,10.7,33.7,1019.7,63.8,33,244.4,21.3,9,10,2023-04-26T06:26:36,2023-04-26T20:55:23,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-27,14.4,2.5,9,14.4,-0.2,7.8,1.7,62.5,0,0,0,,0,0,28.8,14.5,87.4,1018.9,56.5,31.2,224.7,19.3,8,10,2023-04-27T06:24:40,2023-04-27T20:57:00,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-28,16,8.8,12.6,16,6.9,12.4,10.3,86.6,3.781,100,20.83,rain,0,0,46.8,22.4,243.3,1012.2,97.7,20.7,73.5,6.3,3,10,2023-04-28T06:22:46,2023-04-28T20:58:36,0.26,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06459099999,06439099999,D0152,06450099999,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-29,13.6,8.4,10.9,13.6,6.1,10.2,7.7,81.6,0.48,100,4.17,rain,0,0,32,14.9,335.9,1019.6,88.2,15.2,86.9,7.5,3,10,2023-04-29T06:20:52,2023-04-29T21:00:12,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06459099999,06439099999,D0152,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-04-30,18.3,6.1,12.6,18.3,4.1,11.9,6,67.3,0,0,0,,0,0,32.2,13.9,67.2,1021.6,44.3,24.7,261,22.3,8,10,2023-04-30T06:19:00,2023-04-30T21:01:48,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-01,16.5,10.6,13.6,16.5,10.6,13.6,8.2,70.4,0.153,100,8.33,rain,0,0,35.9,18.5,309.3,1016.7,73.5,22,151.6,13.1,5,10,2023-05-01T06:17:09,2023-05-01T21:03:24,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-02,15.1,8.9,11.6,15.1,7.8,11.3,6.4,73,0,0,0,rain,0,0,30.7,16,344.4,1025,50.1,13.7,215.8,18.8,6,10,2023-05-02T06:15:20,2023-05-02T21:04:59,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-03,16.8,2.9,10.7,16.8,1.7,9.9,2.7,60.4,0,0,0,,0,0,32.4,14.5,68.8,1026.6,29.9,32.8,289.1,25.1,9,10,2023-05-03T06:13:32,2023-05-03T21:06:34,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06459099999,06439099999,D0152,06450099999,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-04,24.5,7.5,16.1,24.5,5.8,15.6,6.7,55.8,0,0,0,rain,0,0,32.5,14.3,112,1017.7,79.1,37.2,264.7,23,9,10,2023-05-04T06:11:45,2023-05-04T21:08:08,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-05,18.2,11.5,15.4,18.2,11.5,15.4,11.4,78.1,0.561,100,12.5,rain,0,0,35.9,18.2,219,1016.6,65.9,33.7,153.7,13.4,6,10,2023-05-05T06:10:00,2023-05-05T21:09:43,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,06439099999,D0152,06450099999,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-06,19.3,9.5,14.9,19.3,9,14.9,10.7,77.1,0.051,100,8.33,rain,0,0,21.7,10.7,206.2,1016.5,69.9,33.3,153.6,13.4,6,10,2023-05-06T06:08:16,2023-05-06T21:11:16,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,06439099999,D0152,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-07,16.8,12.9,15,16.8,12.9,15,13.4,90.1,3.268,100,16.67,rain,0,0,21.5,7.8,176.4,1017.4,95.3,24.8,80,6.8,3,10,2023-05-07T06:06:34,2023-05-07T21:12:50,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"06459099999,06439099999,D0152,06447099999,C1923,06458099999,06451099999"
"Brussels,Belgium",2023-05-08,17.5,13,14.9,17.5,13,14.9,13.2,90.2,0.467,100,12.5,rain,0,0,25.2,14.3,244.8,1021.3,96.9,8.9,133.4,11.5,6,10,2023-05-08T06:04:54,2023-05-08T21:14:23,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-09,13.9,12.4,13.2,13.9,12.4,13.2,12.4,94.8,15.298,100,41.67,rain,0,0,32.3,16.4,186.1,1013.5,98.5,14.7,50.1,4.3,1,10,2023-05-09T06:03:15,2023-05-09T21:15:55,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06459099999,06439099999,D0152,06447099999,C1923,06458099999,06451099999"
"Brussels,Belgium",2023-05-10,14.9,11,12.5,14.9,11,12.5,11.2,92.3,5.233,100,37.5,rain,0,0,26,14.4,244.2,1012.3,95.9,17.7,92.5,7.9,4,10,2023-05-10T06:01:38,2023-05-10T21:17:26,0.67,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06459099999,06439099999,D0152,06450099999,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-11,17.1,10.2,12.6,17.1,10.2,12.6,10.8,89.5,8.677,100,25,rain,0,0,22.7,11.9,244.7,1015.8,88.1,18.2,177.6,15.2,7,10,2023-05-11T06:00:03,2023-05-11T21:18:57,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,06439099999,D0152,06450099999,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-12,17.7,10.9,13.5,17.7,10.9,13.5,11.9,90.5,12.158,100,33.33,rain,0,0,32.6,16.4,17.4,1016.9,92.1,15.5,101,8.6,5,10,2023-05-12T05:58:29,2023-05-12T21:20:28,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06459099999,06439099999,D0152,06450099999,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-13,21.6,12.2,16.2,21.6,12.2,16.2,10.6,70.8,0.712,100,8.33,rain,0,0,50.1,21.7,356.1,1020.5,43.7,29.9,281.4,24.3,9,10,2023-05-13T05:56:57,2023-05-13T21:21:57,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06459099999,06439099999,D0152,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-14,19.1,11.1,13.7,19.1,11.1,13.7,10.9,84.1,0,0,0,rain,0,0,29,15.2,320,1019,67.1,8.4,225.3,19.3,8,10,2023-05-14T05:55:27,2023-05-14T21:23:26,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06459099999,06439099999,D0152,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-15,13.1,8,10.1,13.1,6.9,9.4,8.8,91.5,0.145,100,16.67,rain,0,0,39.5,20.1,305.1,1017.2,93.8,8.7,93.7,8.1,5,10,2023-05-15T05:53:59,2023-05-15T21:24:54,0.85,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06459099999,06439099999,D0152,06450099999,F4778,06447099999,06458099999,06451099999"
"Brussels,Belgium",2023-05-16,14.6,6.2,10.7,14.6,4.6,9.8,4.8,68.9,0.141,100,16.67,rain,0,0,39.5,23.6,339.1,1022.6,51.7,36.2,211.3,18.4,8,10,2023-05-16T05:52:33,2023-05-16T21:26:21,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06459099999,06439099999,D0152,06450099999,F4778,06447099999,06458099999,06451099999"
